arm,pass,topology,scenario_id,agent,model,status,submitted,is_anomaly,outcome_score,fix_score,reasoning_score,tool_calls,in_tokens,cache_read_tokens,cache_write_tokens,out_tokens,cost_usd,wall_seconds
base80,p1,Kath5,kath5-r12-lo-dummy-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,25,25,414085,67617,43192,1.02704,881.5
base80,p1,Kath5,kath5-r13-eigrp-wrong-as,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,9,49436,11653,4133,0.121839,248.0
base80,p1,Kath5,kath5-r13-eigrp-wrong-as,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,11,9492,61568,0,9019,0.109751,284.0
base80,p1,Kath5,kath5-r13-eigrp-wrong-as,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,15,22,158193,27401,12166,0.334065,394.0
base80,p1,Kath5,kath5-r2-area4-stub-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,8,8,38501,11971,3057,0.103631,242.3
base80,p1,Kath5,kath5-r2-area4-stub-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,13,11672,20096,0,5421,0.071312,260.7
base80,p1,Kath5,kath5-r2-area4-stub-removed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,8,17,106546,21919,5033,0.191036,292.2
base80,p1,Kath5,kath5-r3-r9-link-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,9,9,58096,19077,6461,0.18719,257.4
base80,p1,Kath5,kath5-r3-r9-link-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.8000000000000002,26,13453,68096,0,14468,0.170008,319.6
base80,p1,Kath5,kath5-r3-r9-link-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,14,20,139250,25140,7181,0.24512,296.0
base80,p1,Kath5,kath5-r4-virtual-link-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,13,11,104965,26804,8944,0.267505,310.9
base80,p1,Kath5,kath5-r4-virtual-link-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.8000000000000002,31,21446,88064,0,19749,0.235306,381.8
base80,p1,Kath5,kath5-r4-virtual-link-removed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,14,24,209485,29474,10018,0.325023,344.3
base80,p1,Kath5,kath5-r6-ospfd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,12,12,76408,18532,5549,0.177009,285.5
base80,p1,Kath5,kath5-r6-ospfd-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,16,11013,32256,0,6575,0.083548,281.3
base80,p1,Kath5,kath5-r6-ospfd-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,12,20,154479,26380,7796,0.263575,353.5
base80,p1,Kath5,kath5-r7-ospfd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,12,10,74571,17695,4243,0.153704,263.0
base80,p1,Kath5,kath5-r7-ospfd-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,13,9931,23680,0,7291,0.088284,309.4
base80,p1,Kath5,kath5-r7-ospfd-down,sade,claude-sonnet-4-6,scored,True,True,0.7,0.0,0.7000000000000001,5,13,62900,18814,4251,0.154528,280.9
base80,p1,Kath5,kath5-r8-virtual-link-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,8,9,59916,18777,5851,0.177468,290.5
base80,p1,Kath5,kath5-r8-virtual-link-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.6666666666666666,13,12065,30848,0,10945,0.128387,378.4
base80,p1,Kath5,kath5-r8-virtual-link-removed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.7999999999999999,11,20,155848,26524,9535,0.290566,391.3
base80,p1,ospf_enterprise_static,ospf-enterprise-core1-core3-link-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,20,21,206600,20165,6810,0.240982,285.1
base80,p1,ospf_enterprise_static,ospf-enterprise-core1-core3-link-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.7999999999999999,13,2766,5248,0,6958,0.073693,250.9
base80,p1,ospf_enterprise_static,ospf-enterprise-core1-core3-link-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,17,21,166076,24630,7957,0.262778,302.9
base80,p1,ospf_enterprise_static,ospf-enterprise-core2-ospfd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,10,10,70954,15533,4614,0.149954,235.5
base80,p1,ospf_enterprise_static,ospf-enterprise-core2-ospfd-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,19,16959,15488,0,11075,0.133885,340.1
base80,p1,ospf_enterprise_static,ospf-enterprise-core2-ospfd-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,8,17,100251,20354,6841,0.210243,299.5
base80,p1,ospf_enterprise_static,ospf-enterprise-core3-acl-blocks-serverfarm,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,19,11,93172,17594,4704,0.165701,245.2
base80,p1,ospf_enterprise_static,ospf-enterprise-core3-acl-blocks-serverfarm,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,29,26656,49536,0,10595,0.145462,420.8
base80,p1,ospf_enterprise_static,ospf-enterprise-core3-acl-blocks-serverfarm,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,9,18,114085,18237,3906,0.162437,254.8
base80,p1,ospf_enterprise_static,ospf-enterprise-dist1-network-statement-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,11,10,77114,18860,6174,0.187645,268.4
base80,p1,ospf_enterprise_static,ospf-enterprise-dist1-network-statement-removed,react-full,gpt-5,scored,True,True,0.7,1.0,0.9333333333333332,17,24559,24832,0,12701,0.160813,362.4
base80,p1,ospf_enterprise_static,ospf-enterprise-dist1-network-statement-removed,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,10,18,120150,21791,5344,0.199131,274.7
base80,p1,ospf_enterprise_static,ospf-enterprise-dist2-uplink-wrong-area,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9333333333333332,10,9,53653,15025,5432,0.155133,246.0
base80,p1,ospf_enterprise_static,ospf-enterprise-dist2-uplink-wrong-area,react-full,gpt-5,scored,True,True,0.825,0.0,0.9,12,7762,10624,0,8376,0.09479,266.7
base80,p1,ospf_enterprise_static,ospf-enterprise-dist2-uplink-wrong-area,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,8,17,97213,19135,3918,0.160952,238.9
base80,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,19,16,171072,18589,5456,0.204056,263.9
base80,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,12,5073,20096,0,4239,0.051243,186.9
base80,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,12,18,120244,20562,4368,0.179898,244.6
base80,p1,ospf_enterprise_static,ospf-enterprise-host1-wrong-gateway,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,9,9,56167,14093,3682,0.126109,205.3
base80,p1,ospf_enterprise_static,ospf-enterprise-host1-wrong-gateway,react-full,gpt-5,scored,True,True,1.0,1.0,0.8666666666666667,9,10295,13184,0,5368,0.068197,220.6
base80,p1,ospf_enterprise_static,ospf-enterprise-host1-wrong-gateway,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,14,21,170600,20083,5015,0.202937,262.3
base80,p1,ospf_enterprise_static,ospf-enterprise-serveraccess-ospfd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9666666666666667,22,14,240940,53867,35588,0.809347,746.1
base80,p1,ospf_enterprise_static,ospf-enterprise-serveraccess-ospfd-down,react-full,gpt-5,scored,True,True,1.0,0.5,0.8666666666666667,12,7649,34688,0,9204,0.105937,285.3
base80,p1,ospf_enterprise_static,ospf-enterprise-serveraccess-ospfd-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,8,17,104111,20542,7452,0.221274,303.1
base80,p1,ospf_enterprise_static,ospf-enterprise-web1-default-route-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,11,10,71928,14221,3786,0.13291,250.5
base80,p1,ospf_enterprise_static,ospf-enterprise-web1-default-route-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.8333333333333334,11,8402,6016,0,3907,0.050325,224.1
base80,p1,ospf_enterprise_static,ospf-enterprise-web1-default-route-removed,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,11,18,123006,20731,6969,0.220415,303.9
base80,p1,ospf_enterprise_static,ospf-enterprise-web2-apache-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,22,13,121925,17540,6026,0.193916,252.7
base80,p1,ospf_enterprise_static,ospf-enterprise-web2-apache-down,react-full,gpt-5,scored,True,True,0.7,1.0,1.0,13,9272,4608,0,3105,0.043216,182.0
base80,p1,ospf_enterprise_static,ospf-enterprise-web2-apache-down,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,15,20,179599,26904,7303,0.265515,309.7
base80,p1,simple_bgp,simple-bgp-pc1-wrong-gateway,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,9,9,53454,12598,3437,0.115611,198.8
base80,p1,simple_bgp,simple-bgp-pc1-wrong-gateway,react-full,gpt-5,scored,True,True,1.0,1.0,0.9666666666666667,9,5267,13440,0,4809,0.056354,247.7
base80,p1,simple_bgp,simple-bgp-pc1-wrong-gateway,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,11,19,121201,18896,5918,0.196802,279.8
base80,p1,simple_bgp,simple-bgp-pc2-no-default-route,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,7,8,37888,11528,3305,0.104941,197.4
base80,p1,simple_bgp,simple-bgp-pc2-no-default-route,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,14,4737,16384,0,6242,0.070389,285.1
base80,p1,simple_bgp,simple-bgp-pc2-no-default-route,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9333333333333332,8,14,73257,17276,5294,0.166945,252.7
base80,p1,simple_bgp,simple-bgp-router1-bgpd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,12,10,65805,15132,3516,0.129997,204.6
base80,p1,simple_bgp,simple-bgp-router1-bgpd-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,15,5165,8704,0,3604,0.043584,182.4
base80,p1,simple_bgp,simple-bgp-router1-bgpd-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,18,100938,16242,3946,0.151158,218.9
base80,p1,simple_bgp,simple-bgp-router1-lan-link-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8000000000000002,10,12,64909,12782,3602,0.122199,221.0
base80,p1,simple_bgp,simple-bgp-router1-lan-link-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.8333333333333334,14,11095,11392,0,5311,0.068403,245.9
base80,p1,simple_bgp,simple-bgp-router1-lan-link-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,13,19,125587,20076,6499,0.211231,288.2
base80,p1,simple_bgp,simple-bgp-router1-neighbor-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,13,10,68365,16968,5581,0.168633,257.0
base80,p1,simple_bgp,simple-bgp-router1-neighbor-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,11,3122,3712,0,2253,0.026897,169.1
base80,p1,simple_bgp,simple-bgp-router1-neighbor-removed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,13,22,130741,17282,4580,0.173544,237.2
base80,p1,simple_bgp,simple-bgp-router1-network-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,11,8,38393,12597,3892,0.117903,228.5
base80,p1,simple_bgp,simple-bgp-router1-network-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.9666666666666667,15,5735,8960,0,4749,0.055779,212.6
base80,p1,simple_bgp,simple-bgp-router1-network-removed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,11,19,121800,18009,5615,0.189108,269.4
base80,p1,simple_bgp,simple-bgp-router2-frr-stack-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9,29,16,248504,39163,19315,0.511936,511.4
base80,p1,simple_bgp,simple-bgp-router2-frr-stack-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9666666666666667,25,13469,13056,0,8473,0.103198,315.8
base80,p1,simple_bgp,simple-bgp-router2-frr-stack-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,8,17,86808,15361,4004,0.144508,254.7
base80,p1,simple_bgp,simple-bgp-router2-interas-link-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,10,11,79607,13959,3981,0.13672,223.2
base80,p1,simple_bgp,simple-bgp-router2-interas-link-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,13,13964,13824,0,6807,0.087253,258.5
base80,p1,simple_bgp,simple-bgp-router2-interas-link-down,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,13,22,130084,16445,4288,0.165834,251.4
base80,p1,simple_bgp,simple-bgp-router2-iptables-icmp-drop,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,9,8,42220,15296,6308,0.16542,249.0
base80,p1,simple_bgp,simple-bgp-router2-iptables-icmp-drop,react-full,gpt-5,scored,True,True,1.0,1.0,0.8666666666666667,6,2362,7680,0,5375,0.057662,230.6
base80,p1,simple_bgp,simple-bgp-router2-iptables-icmp-drop,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,17,23,180760,25797,11866,0.329786,381.5
base80,p1,simple_bgp,simple-bgp-router2-wrong-remote-as,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9666666666666667,6,9,49858,10889,1950,0.085824,174.8
base80,p1,simple_bgp,simple-bgp-router2-wrong-remote-as,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,11,7576,2432,0,2746,0.037234,190.1
base80,p1,simple_bgp,simple-bgp-router2-wrong-remote-as,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9666666666666667,17,30,198992,18564,3814,0.187369,222.2
base80,p2,dc_clos_bgp,dc-clos-leaf0-acl-drops-transit,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,16,13,95164,20526,8631,0.235989,307.9
base80,p2,dc_clos_bgp,dc-clos-leaf0-acl-drops-transit,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,24,4187,10624,0,8118,0.087742,378.5
base80,p2,dc_clos_bgp,dc-clos-leaf0-acl-drops-transit,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,11,19,128279,21148,8688,0.249134,336.4
base80,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9333333333333332,13,10,72237,18755,5323,0.172836,251.1
base80,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down,react-full,gpt-5,scored,True,True,0.7,1.0,0.9,7,4328,6528,0,4332,0.049546,210.2
base80,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down,sade,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,9,18,101534,16275,4097,0.153959,228.4
base80,p2,dc_clos_bgp,dc-clos-leaf0-network-missing,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,1.0,11,9,54906,13409,3529,0.120692,232.6
base80,p2,dc_clos_bgp,dc-clos-leaf0-network-missing,react-full,gpt-5,scored,True,True,1.0,1.0,0.7999999999999999,20,8272,12032,0,6503,0.076874,384.0
base80,p2,dc_clos_bgp,dc-clos-leaf0-network-missing,sade,claude-sonnet-4-6,scored,True,True,0.825,1.0,1.0,14,25,156286,19001,6037,0.209744,292.9
base80,p2,dc_clos_bgp,dc-clos-leaf0-spine1-link-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7,1.0,0.9333333333333332,14,11,85818,17311,6136,0.183701,261.0
base80,p2,dc_clos_bgp,dc-clos-leaf0-spine1-link-down,react-full,gpt-5,scored,True,True,0.7,1.0,0.8666666666666667,11,11599,5632,0,5092,0.066123,271.1
base80,p2,dc_clos_bgp,dc-clos-leaf0-spine1-link-down,sade,claude-sonnet-4-6,scored,True,True,0.5249999999999999,1.0,1.0,18,27,223081,34341,17730,0.46271,450.1
base80,p2,dc_clos_bgp,dc-clos-leaf1-both-uplinks-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8333333333333334,10,9,57591,19035,7209,0.197798,277.8
base80,p2,dc_clos_bgp,dc-clos-leaf1-both-uplinks-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,15,9639,13184,0,5422,0.067917,233.9
base80,p2,dc_clos_bgp,dc-clos-leaf1-both-uplinks-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,16,21,156565,22967,9149,0.271361,336.5
base80,p2,dc_clos_bgp,dc-clos-leaf1-neighbors-removed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,8,9,51967,12335,3793,0.119745,217.0
base80,p2,dc_clos_bgp,dc-clos-leaf1-neighbors-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.7999999999999999,14,6679,8320,0,3838,0.047769,199.8
base80,p2,dc_clos_bgp,dc-clos-leaf1-neighbors-removed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,12,19,121525,20131,7058,0.218848,280.3
base80,p2,dc_clos_bgp,dc-clos-pc0-wrong-gateway,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,7,8,38069,11420,2620,0.094547,212.1
base80,p2,dc_clos_bgp,dc-clos-pc0-wrong-gateway,react-full,gpt-5,scored,True,True,0.85,1.0,1.0,7,3559,5376,0,3612,0.041241,209.4
base80,p2,dc_clos_bgp,dc-clos-pc0-wrong-gateway,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,10,17,89997,17223,5768,0.179148,283.3
base80,p2,dc_clos_bgp,dc-clos-spine0-bgpd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,25,16,216397,27352,9704,0.314055,312.6
base80,p2,dc_clos_bgp,dc-clos-spine0-bgpd-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,16,7220,11520,0,7386,0.084325,231.9
base80,p2,dc_clos_bgp,dc-clos-spine0-bgpd-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8333333333333334,12,20,132495,19840,5524,0.198016,264.5
base80,p2,dc_clos_bgp,dc-clos-spine1-wrong-remote-as,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,12,15,117922,15410,5549,0.177419,252.4
base80,p2,dc_clos_bgp,dc-clos-spine1-wrong-remote-as,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,9,4903,5888,0,3046,0.037325,203.2
base80,p2,dc_clos_bgp,dc-clos-spine1-wrong-remote-as,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,18,105468,16959,4103,0.157806,222.6
base80,p2,dc_clos_bgp,dc-clos-superspine-zebra-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,19,12,119932,23187,10160,0.276346,333.6
base80,p2,dc_clos_bgp,dc-clos-superspine-zebra-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,9,7070,16512,0,8251,0.093411,264.8
base80,p2,dc_clos_bgp,dc-clos-superspine-zebra-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,11,20,135521,20009,5625,0.201099,269.1
base80,p2,Kath1,kath1-csw1-r1-link-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8333333333333334,12,10,81190,18071,5350,0.17505,254.5
base80,p2,Kath1,kath1-csw1-r1-link-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.7999999999999999,8,14397,6016,0,4856,0.067308,225.6
base80,p2,Kath1,kath1-csw1-r1-link-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8333333333333334,13,20,165803,29721,8954,0.298207,342.3
base80,p2,Kath1,kath1-csw1-uplink-passive,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,8,8,44008,14024,2379,0.104193,240.0
base80,p2,Kath1,kath1-csw1-uplink-passive,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,6,9591,8704,0,3387,0.046947,249.4
base80,p2,Kath1,kath1-csw1-uplink-passive,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,8,17,112701,23520,5528,0.207673,312.1
base80,p2,Kath1,kath1-dswa1-vlan10-svi-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7499999999999999,1.0,0.9,23,17,227920,39753,18204,0.493249,501.0
base80,p2,Kath1,kath1-dswa1-vlan10-svi-down,react-full,gpt-5,scored,True,True,0.7499999999999999,1.0,0.6333333333333333,27,63386,170880,0,28740,0.387993,589.0
base80,p2,Kath1,kath1-dswa1-vlan10-svi-down,sade,claude-sonnet-4-6,scored,True,True,0.7499999999999999,1.0,0.7333333333333334,30,28,508078,85201,58002,1.344729,1186.5
base80,p2,Kath1,kath1-ispa-ospfd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7499999999999999,1.0,1.0,28,18,340278,88126,63805,1.392323,1274.8
base80,p2,Kath1,kath1-ispa-ospfd-down,react-full,gpt-5,scored,True,True,0.25,0.0,0.26666666666666666,23,40166,124672,0,19771,0.263501,523.0
base80,p2,Kath1,kath1-ispa-ospfd-down,sade,claude-sonnet-4-6,scored,True,True,0.7499999999999999,1.0,0.9333333333333332,24,22,338654,67359,58812,1.239076,1189.5
base80,p2,Kath1,kath1-keepalived-master-down,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7499999999999999,1.0,0.9333333333333332,22,18,383021,50995,22415,0.645054,603.8
base80,p2,Kath1,kath1-keepalived-master-down,react-full,gpt-5,scored,True,True,0.7499999999999999,1.0,0.2333333333333333,24,43763,60032,0,21361,0.275818,672.3
base80,p2,Kath1,kath1-keepalived-master-down,sade,claude-sonnet-4-6,scored,True,True,0.7499999999999999,1.0,0.8666666666666667,26,25,462870,67727,45619,1.079849,978.1
base80,p2,Kath1,kath1-pc3-wrong-gateway,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,5,10,77094,16800,3777,0.145474,230.6
base80,p2,Kath1,kath1-pc3-wrong-gateway,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,7,12286,36224,0,6334,0.083225,312.4
base80,p2,Kath1,kath1-pc3-wrong-gateway,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,16,22,205136,23568,7425,0.264013,333.1
base80,p2,Kath1,kath1-r1-default-route-removed,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,34,26,629730,50206,19402,0.670956,504.6
base80,p2,Kath1,kath1-r1-default-route-removed,react-full,gpt-5,scored,True,True,1.0,1.0,0.7999999999999999,18,26388,89088,0,8747,0.131591,315.8
base80,p2,Kath1,kath1-r1-default-route-removed,sade,claude-sonnet-4-6,scored,True,True,0.7499999999999999,1.0,0.9333333333333332,17,21,285930,60091,37499,0.876315,838.9
base80,p2,Kath1,kath1-r1-dhcpd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,5,9,64964,16854,4032,0.145845,243.5
base80,p2,Kath1,kath1-r1-dhcpd-down,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,33,30652,200320,0,19111,0.254465,541.7
base80,p2,Kath1,kath1-r1-dhcpd-down,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,28,29,424972,38114,15225,0.501532,458.1
base80,p2,Kath1,kath1-r1-nat-flushed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,9,9,66455,21263,5395,0.183252,274.1
base80,p2,Kath1,kath1-r1-nat-flushed,react-full,gpt-5,scored,True,True,1.0,1.0,0.8666666666666667,15,21392,90368,0,14928,0.187316,508.3
base80,p2,Kath1,kath1-r1-nat-flushed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,8,17,117075,25464,10477,0.290446,384.7
base80,p2,Kath1,kath1-r1-ospfd-down,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,19,19,336308,49867,22423,0.626918,571.3
base80,p2,Kath1,kath1-r1-ospfd-down,react-full,gpt-5,scored,True,True,1.0,0.0,0.7999999999999999,22,22933,40576,0,9245,0.126188,339.6
base80,p2,Kath1,kath1-r1-ospfd-down,sade,claude-sonnet-4-6,scored,True,True,0.3,0.0,0.7999999999999999,13,21,247272,49703,27866,0.681243,667.5
base80,p2,Kath2,kath2-pc1-wrong-netmask,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,7,9,56495,12816,2686,0.106855,211.5
base80,p2,Kath2,kath2-pc1-wrong-netmask,react-full,gpt-5,scored,True,True,1.0,1.0,0.7333333333333334,3,6411,7680,0,3553,0.044504,230.8
